location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million
Africa,OWID_AFR,2021-08-16,80700277.0,54023753.0,28645573.0,0,2615912.0,984970.0,5.88,3.93,2.09,0,717.0
Africa,OWID_AFR,2021-08-17,81504251.0,54400176.0,29096584.0,0,803974.0,1012992.0,5.93,3.96,2.12,0,738.0
Africa,OWID_AFR,2021-08-18,82889824.0,55149171.0,29900006.0,0,1385573.0,1130106.0,6.03,4.02,2.18,0,823.0
Africa,OWID_AFR,2021-08-19,84601491.0,56007156.0,30819741.0,0,1711667.0,1151512.0,6.16,4.08,2.24,0,838.0
Africa,OWID_AFR,2021-08-20,89984848.0,60242176.0,32251748.0,0,5383357.0,1783726.0,6.55,4.39,2.35,0,1299.0
Africa,OWID_AFR,2021-08-21,90384217.0,60399570.0,32365587.0,0,399369.0,1804024.0,6.58,4.4,2.36,0,1313.0
Africa,OWID_AFR,2021-08-22,91045585.0,60643155.0,32594006.0,0,661368.0,1851603.0,6.63,4.42,2.37,0,1348.0
Africa,OWID_AFR,2021-08-23,92175652.0,61382996.0,33235431.0,0,1130067.0,1639339.0,6.71,4.47,2.42,0,1194.0
Africa,OWID_AFR,2021-08-24,93273268.0,61988356.0,33807222.0,0,1097616.0,1681288.0,6.79,4.51,2.46,0,1224.0
Africa,OWID_AFR,2021-08-25,96286118.0,64149660.0,34893915.0,0,3012850.0,1913756.0,7.01,4.67,2.54,0,1393.0
Africa,OWID_AFR,2021-08-26,96420061.0,64364171.0,34920087.0,0,133943.0,1688367.0,7.02,4.69,2.54,0,1229.0
Africa,OWID_AFR,2021-08-27,99569696.0,66180687.0,36463257.0,0,3149635.0,1369264.0,7.25,4.82,2.65,0,997.0
Africa,OWID_AFR,2021-08-28,100243961.0,66645755.0,36662077.0,0,674265.0,1408535.0,7.3,4.85,2.67,0,1026.0
Africa,OWID_AFR,2021-08-29,101662366.0,67529305.0,37501022.0,0,1418405.0,1516683.0,7.4,4.92,2.73,0,1104.0
Africa,OWID_AFR,2021-08-30,102240431.0,67958427.0,37777757.0,0,578065.0,1437826.0,7.44,4.95,2.75,0,1047.0
Africa,OWID_AFR,2021-08-31,103636609.0,68823591.0,38399549.0,0,1396178.0,1480477.0,7.55,5.01,2.8,0,1078.0
Africa,OWID_AFR,2021-09-01,105713199.0,70190999.0,39219611.0,0,2076590.0,1346726.0,7.7,5.11,2.86,0,981.0
Africa,OWID_AFR,2021-09-02,106223524.0,70444853.0,39412126.0,0,510325.0,1400495.0,7.73,5.13,2.87,0,1020.0
Africa,OWID_AFR,2021-09-03,106839238.0,70838082.0,39671740.0,0,615714.0,1038506.0,7.78,5.16,2.89,0,756.0
Africa,OWID_AFR,2021-09-04,111309454.0,72624889.0,42343740.0,0,4470216.0,1580785.0,8.1,5.29,3.08,0,1151.0
Africa,OWID_AFR,2021-09-05,113623762.0,74273596.0,43112149.0,0,2314308.0,1708771.0,8.27,5.41,3.14,0,1244.0
Africa,OWID_AFR,2021-09-06,115308397.0,75138936.0,43950560.0,0,1684635.0,1866852.0,8.4,5.47,3.2,0,1359.0
Africa,OWID_AFR,2021-09-07,115885303.0,75504575.0,44267142.0,0,576906.0,1749813.0,8.44,5.5,3.22,0,1274.0
Africa,OWID_AFR,2021-09-08,116406898.0,75836138.0,44440486.0,0,521595.0,1527671.0,8.48,5.52,3.24,0,1112.0
Africa,OWID_AFR,2021-09-09,117914077.0,76742922.0,45062392.0,0,1507179.0,1670079.0,8.59,5.59,3.28,0,1216.0
Africa,OWID_AFR,2021-09-10,118941264.0,77384797.0,45536064.0,0,1027187.0,1728861.0,8.66,5.63,3.32,0,1259.0
Africa,OWID_AFR,2021-09-11,119038867.0,77446231.0,45589357.0,0,97603.0,1104202.0,8.67,5.64,3.32,0,804.0
Albania,ALB,2021-02-02,550.0,549.0,1.0,0,0,0.0,0.02,0.02,0.0,0,0.0
Albania,ALB,2021-02-09,1127.0,689.0,438.0,0,0,82.0,0.04,0.02,0.02,0,29.0
Albania,ALB,2021-02-17,1701.0,1090.0,611.0,0,0,72.0,0.06,0.04,0.02,0,25.0
Albania,ALB,2021-02-18,3049.0,2438.0,611.0,0,1348.0,254.0,0.11,0.08,0.02,0,88.0
Albania,ALB,2021-02-22,6728.0,6073.0,655.0,0,0,739.0,0.23,0.21,0.02,0,257.0
Albania,ALB,2021-05-11,622507.0,440921.0,181586.0,0,9548.0,12160.0,21.67,15.35,6.32,0,4233.0
Albania,ALB,2021-05-12,632676.0,444755.0,187921.0,0,10169.0,10870.0,22.02,15.48,6.54,0,3784.0
Albania,ALB,2021-05-13,638338.0,445402.0,192936.0,0,5662.0,9445.0,22.22,15.5,6.72,0,3288.0
Albania,ALB,2021-05-14,653330.0,448571.0,204759.0,0,14992.0,9662.0,22.74,15.61,7.13,0,3363.0
Albania,ALB,2021-05-17,680083.0,456980.0,223103.0,0,0,9589.0,23.67,15.91,7.77,0,3338.0
Albania,ALB,2021-05-18,688947.0,460191.0,228756.0,0,8864.0,9491.0,23.98,16.02,7.96,0,3304.0
Albania,ALB,2021-05-19,697811.0,463402.0,234409.0,0,8864.0,9305.0,24.29,16.13,8.16,0,3239.0
Albania,ALB,2021-05-20,703743.0,466083.0,237660.0,0,5932.0,9344.0,24.5,16.22,8.27,0,3252.0
Albania,ALB,2021-05-21,708846.0,469169.0,239677.0,0,5103.0,7931.0,24.67,16.33,8.34,0,2761.0
Albania,ALB,2021-05-23,716616.0,472840.0,243776.0,0,0,6493.0,24.94,16.46,8.49,0,2260.0
Albania,ALB,2021-05-24,725135.0,475237.0,249898.0,0,8519.0,6436.0,25.24,16.54,8.7,0,2240.0
Albania,ALB,2021-05-26,748986.0,479789.0,269197.0,0,0,7311.0,26.07,16.7,9.37,0,2545.0
Albania,ALB,2021-05-27,759043.0,481788.0,277255.0,0,10057.0,7900.0,26.42,16.77,9.65,0,2750.0
Albania,ALB,2021-05-30,772204.0,485162.0,287042.0,0,0,7941.0,26.88,16.89,9.99,0,2764.0
Albania,ALB,2021-05-31,776461.0,486128.0,290333.0,0,4257.0,7332.0,27.03,16.92,10.11,0,2552.0
Albania,ALB,2021-06-01,780342.0,487078.0,293264.0,0,3881.0,6183.0,27.16,16.95,10.21,0,2152.0
Albania,ALB,2021-06-03,787321.0,490050.0,297271.0,0,0,4040.0,27.4,17.06,10.35,0,1406.0
Albania,ALB,2021-06-06,798624.0,492522.0,306102.0,0,0,3774.0,27.8,17.14,10.65,0,1314.0
Albania,ALB,2021-06-07,803682.0,493346.0,310336.0,0,5058.0,3889.0,27.97,17.17,10.8,0,1354.0
Albania,ALB,2021-06-08,809992.0,494437.0,315555.0,0,6310.0,4236.0,28.19,17.21,10.98,0,1474.0
Albania,ALB,2021-06-09,816556.0,496024.0,320532.0,0,6564.0,4675.0,28.42,17.27,11.16,0,1627.0
Albania,ALB,2021-06-10,823053.0,498437.0,324616.0,0,6497.0,5105.0,28.65,17.35,11.3,0,1777.0
Albania,ALB,2021-06-11,830281.0,501735.0,328546.0,0,7228.0,5599.0,28.9,17.46,11.44,0,1949.0
Albania,ALB,2021-06-12,834868.0,503721.0,331147.0,0,4587.0,5716.0,29.06,17.53,11.53,0,1990.0
Albania,ALB,2021-06-13,836430.0,504257.0,332173.0,0,1562.0,5401.0,29.11,17.55,11.56,0,1880.0
Albania,ALB,2021-06-14,842535.0,507764.0,334771.0,0,6105.0,5550.0,29.33,17.67,11.65,0,1932.0
Albania,ALB,2021-06-15,848430.0,507854.0,340576.0,0,5895.0,5491.0,29.53,17.68,11.85,0,1911.0
Albania,ALB,2021-06-16,854227.0,509282.0,344945.0,0,5797.0,5382.0,29.73,17.73,12.01,0,1873.0
Albania,ALB,2021-06-17,862628.0,511175.0,351453.0,0,8401.0,5654.0,30.03,17.79,12.23,0,1968.0
Albania,ALB,2021-06-20,880912.0,515884.0,365028.0,0,0,6355.0,30.66,17.96,12.71,0,2212.0
Albania,ALB,2021-06-21,890052.0,519674.0,370378.0,0,9140.0,6788.0,30.98,18.09,12.89,0,2363.0
Albania,ALB,2021-06-22,901429.0,525800.0,375629.0,0,11377.0,7571.0,31.38,18.3,13.07,0,2635.0
Albania,ALB,2021-06-23,912874.0,532225.0,380649.0,0,11445.0,8378.0,31.77,18.53,13.25,0,2916.0
Albania,ALB,2021-06-24,922886.0,537018.0,385868.0,0,10012.0,8608.0,32.12,18.69,13.43,0,2996.0
Albania,ALB,2021-06-28,943439.0,547300.0,396139.0,0,0,7627.0,32.84,19.05,13.79,0,2655.0
Albania,ALB,2021-06-29,955498.0,556252.0,399246.0,0,12059.0,7724.0,33.26,19.36,13.9,0,2689.0
Albania,ALB,2021-06-30,968034.0,564530.0,403504.0,0,12536.0,7880.0,33.69,19.65,14.05,0,2743.0
Albania,ALB,2021-07-01,974486.0,567084.0,407402.0,0,6452.0,7371.0,33.92,19.74,14.18,0,2566.0
Albania,ALB,2021-07-02,981499.0,569352.0,412147.0,0,7013.0,7639.0,34.16,19.82,14.35,0,2659.0
Albania,ALB,2021-07-04,988550.0,571759.0,416791.0,0,0,7178.0,34.41,19.9,14.51,0,2498.0
Albania,ALB,2021-07-05,994081.0,574187.0,419894.0,0,5531.0,7235.0,34.6,19.99,14.62,0,2518.0
Albania,ALB,2021-07-06,1000063.0,576905.0,423158.0,0,5982.0,6366.0,34.81,20.08,14.73,0,2216.0
Albania,ALB,2021-07-07,1005663.0,579552.0,426111.0,0,5600.0,5376.0,35.0,20.17,14.83,0,1871.0
Albania,ALB,2021-07-08,1011297.0,582106.0,429191.0,0,5634.0,5259.0,35.2,20.26,14.94,0,1831.0
Albania,ALB,2021-07-09,1016554.0,584832.0,431722.0,0,5257.0,5008.0,35.38,20.36,15.03,0,1743.0
Albania,ALB,2021-07-10,1021408.0,587238.0,434170.0,0,4854.0,5198.0,35.55,20.44,15.11,0,1809.0
Albania,ALB,2021-07-11,1022802.0,587876.0,434926.0,0,1394.0,4893.0,35.6,20.46,15.14,0,1703.0
Albania,ALB,2021-07-12,1029234.0,590476.0,438758.0,0,6432.0,5022.0,35.83,20.55,15.27,0,1748.0
Albania,ALB,2021-07-13,1035667.0,592502.0,443165.0,0,6433.0,5086.0,36.05,20.62,15.43,0,1770.0
Albania,ALB,2021-07-14,1043499.0,594669.0,448830.0,0,7832.0,5405.0,36.32,20.7,15.62,0,1881.0
Albania,ALB,2021-07-15,1052108.0,596977.0,455131.0,0,8609.0,5830.0,36.62,20.78,15.84,0,2029.0
Albania,ALB,2021-07-16,1060042.0,599387.0,460655.0,0,7934.0,6213.0,36.9,20.86,16.03,0,2163.0
Albania,ALB,2021-07-17,1067135.0,601701.0,465434.0,0,7093.0,6532.0,37.14,20.94,16.2,0,2274.0
Albania,ALB,2021-07-18,1069365.0,602460.0,466905.0,0,2230.0,6652.0,37.22,20.97,16.25,0,2315.0
Albania,ALB,2021-07-20,1082424.0,609538.0,472886.0,0,0,6680.0,37.68,21.22,16.46,0,2325.0
Albania,ALB,2021-07-21,1095453.0,616592.0,478861.0,0,13029.0,7422.0,38.13,21.46,16.67,0,2583.0
Albania,ALB,2021-07-22,1109785.0,624490.0,485295.0,0,14332.0,8240.0,38.63,21.74,16.89,0,2868.0
Albania,ALB,2021-07-25,1138771.0,640047.0,498724.0,0,0,9915.0,39.64,22.28,17.36,0,3451.0
Albania,ALB,2021-07-29,1179769.0,660756.0,519013.0,0,0,9998.0,41.06,23.0,18.07,0,3480.0
Albania,ALB,2021-07-30,1190847.0,665632.0,525215.0,0,11078.0,10200.0,41.45,23.17,18.28,0,3550.0
Albania,ALB,2021-07-31,1198933.0,670215.0,528718.0,0,8086.0,9975.0,41.73,23.33,18.4,0,3472.0
Albania,ALB,2021-08-01,1203087.0,672765.0,530322.0,0,4154.0,9188.0,41.88,23.42,18.46,0,3198.0
Albania,ALB,2021-08-02,1212761.0,677938.0,534823.0,0,9674.0,9106.0,42.21,23.6,18.62,0,3170.0
Albania,ALB,2021-08-03,1221640.0,683052.0,538588.0,0,8879.0,8910.0,42.52,23.78,18.75,0,3101.0
Albania,ALB,2021-08-04,1229405.0,687768.0,541637.0,0,7765.0,8555.0,42.79,23.94,18.85,0,2978.0
Albania,ALB,2021-08-05,1238036.0,693000.0,545036.0,0,8631.0,8324.0,43.09,24.12,18.97,0,2897.0
Albania,ALB,2021-08-08,1259952.0,706470.0,553482.0,0,0,8124.0,43.86,24.59,19.27,0,2828.0
Albania,ALB,2021-08-10,1280239.0,720232.0,560007.0,0,0,8371.0,44.56,25.07,19.49,0,2914.0
Albania,ALB,2021-08-13,1309995.0,742540.0,567455.0,0,0,9236.0,45.6,25.85,19.75,0,3215.0
Albania,ALB,2021-08-15,1321198.0,750965.0,570233.0,0,0,8749.0,45.99,26.14,19.85,0,3045.0
Albania,ALB,2021-08-16,1330754.0,757938.0,572816.0,0,9556.0,8666.0,46.32,26.38,19.94,0,3016.0
Albania,ALB,2021-08-17,1340339.0,764997.0,575342.0,0,9585.0,8586.0,46.65,26.63,20.03,0,2989.0
Albania,ALB,2021-08-19,1358228.0,776986.0,581242.0,0,0,8307.0,47.28,27.05,20.23,0,2891.0
Albania,ALB,2021-08-21,1373349.0,785724.0,587625.0,0,0,8250.0,47.8,27.35,20.45,0,2872.0
Albania,ALB,2021-08-22,1376763.0,787510.0,589253.0,0,3414.0,7938.0,47.92,27.41,20.51,0,2763.0
Albania,ALB,2021-08-23,1386713.0,792663.0,594050.0,0,9950.0,7994.0,48.27,27.59,20.68,0,2783.0
Albania,ALB,2021-08-24,1396390.0,797441.0,598949.0,0,9677.0,8007.0,48.61,27.76,20.85,0,2787.0
Albania,ALB,2021-08-25,1405653.0,802394.0,603259.0,0,9263.0,8053.0,48.93,27.93,21.0,0,2803.0
Albania,ALB,2021-08-26,1415907.0,807368.0,608539.0,0,10254.0,8240.0,49.28,28.1,21.18,0,2868.0
Albania,ALB,2021-08-27,1427977.0,812555.0,615422.0,0,12070.0,8884.0,49.7,28.28,21.42,0,3092.0
Albania,ALB,2021-08-29,1444764.0,818955.0,625809.0,0,0,9714.0,50.29,28.51,21.78,0,3381.0
Albania,ALB,2021-08-30,1458048.0,824170.0,633878.0,0,13284.0,10191.0,50.75,28.69,22.06,0,3547.0
Albania,ALB,2021-08-31,1472316.0,830396.0,641920.0,0,14268.0,10847.0,51.25,28.9,22.34,0,3776.0
Albania,ALB,2021-09-01,1485250.0,836613.0,648637.0,0,12934.0,11371.0,51.7,29.12,22.58,0,3958.0
Albania,ALB,2021-09-02,1499898.0,844304.0,655594.0,0,14648.0,11999.0,52.21,29.39,22.82,0,4177.0
Albania,ALB,2021-09-06,1539232.0,865281.0,673951.0,0,0,11598.0,53.58,30.12,23.46,0,4037.0
Albania,ALB,2021-09-07,1553626.0,872116.0,681510.0,0,14394.0,11616.0,54.08,30.36,23.72,0,4043.0
Albania,ALB,2021-09-08,1567313.0,879459.0,687854.0,0,13687.0,11723.0,54.55,30.61,23.94,0,4080.0
Albania,ALB,2021-09-09,1579402.0,885981.0,693421.0,0,12089.0,11358.0,54.98,30.84,24.14,0,3953.0
Albania,ALB,2021-09-10,1589575.0,890978.0,698597.0,0,10173.0,11406.0,55.33,31.01,24.32,0,3970.0
Algeria,DZA,2021-08-20,4146091.0,3421279.0,724812.0,0,0,22369.0,9.29,7.67,1.62,0,501.0
Algeria,DZA,2021-09-04,8000000.0,5000000.0,3000000.0,0,0,256927.0,17.93,11.21,6.72,0,5759.0
Andorra,AND,2021-03-08,3611.0,2439.0,1172.0,0,0,108.0,4.67,3.15,1.52,0,1396.0
Andorra,AND,2021-03-10,4914.0,3650.0,1264.0,0,0,264.0,6.35,4.72,1.63,0,3413.0
Andorra,AND,2021-03-15,8363.0,7098.0,1265.0,0,0,679.0,10.81,9.18,1.64,0,8778.0
Andorra,AND,2021-04-05,15269.0,9781.0,4484.0,0,2829.0,573.0,19.74,12.64,5.8,0,7408.0
Andorra,AND,2021-04-19,26414.0,21733.0,4681.0,0,0,1050.0,34.15,28.1,6.05,0,13574.0
Andorra,AND,2021-04-26,28503.0,23822.0,4681.0,0,0,298.0,36.85,30.8,6.05,0,3852.0
Andorra,AND,2021-05-03,28881.0,24182.0,4699.0,0,0,54.0,37.34,31.26,6.07,0,698.0
Andorra,AND,2021-05-10,31633.0,26931.0,4702.0,0,0,393.0,40.89,34.82,6.08,0,5081.0
Andorra,AND,2021-05-17,32317.0,27613.0,4704.0,0,0,98.0,41.78,35.7,6.08,0,1267.0
Andorra,AND,2021-05-31,35916.0,27613.0,8303.0,0,0,257.0,46.43,35.7,10.73,0,3322.0
Andorra,AND,2021-06-07,41473.0,30535.0,10938.0,0,0,794.0,53.61,39.47,14.14,0,10264.0
Andorra,AND,2021-06-14,51107.0,34646.0,16416.0,0,0,1376.0,66.07,44.79,21.22,0,17788.0
Andorra,AND,2021-06-21,63265.0,38667.0,24598.0,0,0,1737.0,81.79,49.99,31.8,0,22455.0
Andorra,AND,2021-06-28,68329.0,41716.0,26613.0,0,0,723.0,88.33,53.93,34.4,0,9347.0
Andorra,AND,2021-07-12,70018.0,43008.0,27010.0,0,0,121.0,90.52,55.6,34.92,0,1564.0
Andorra,AND,2021-07-19,82349.0,48445.0,33904.0,0,0,1762.0,106.46,62.63,43.83,0,22778.0
Andorra,AND,2021-08-01,86320.0,50747.0,35573.0,0,0,305.0,111.59,65.6,45.99,0,3943.0
Andorra,AND,2021-08-15,91660.0,51044.0,40616.0,0,0,381.0,118.49,65.99,52.51,0,4925.0
Andorra,AND,2021-08-29,93430.0,51599.0,41831.0,0,0,126.0,120.78,66.71,54.08,0,1629.0
Angola,AGO,2021-05-12,626572.0,586377.0,40195.0,0,0,8959.0,1.85,1.73,0.12,0,264.0
Angola,AGO,2021-05-18,681502.0,606287.0,75215.0,0,0,9127.0,2.01,1.79,0.22,0,269.0
Angola,AGO,2021-05-21,757535.0,630984.0,126551.0,0,0,16093.0,2.23,1.86,0.37,0,474.0
Angola,AGO,2021-05-26,859979.0,663049.0,196930.0,0,0,21876.0,2.53,1.95,0.58,0,645.0
Angola,AGO,2021-05-31,909215.0,679034.0,230181.0,0,0,12888.0,2.68,2.0,0.68,0,380.0
Angola,AGO,2021-06-08,1115919.0,740289.0,375630.0,0,0,25838.0,3.29,2.18,1.11,0,761.0
Angola,AGO,2021-06-10,1222630.0,774926.0,447704.0,0,0,33700.0,3.6,2.28,1.32,0,993.0
Angola,AGO,2021-06-15,1314375.0,822109.0,492266.0,0,0,28351.0,3.87,2.42,1.45,0,835.0
Angola,AGO,2021-06-20,1380174.0,866381.0,513793.0,0,0,14642.0,4.07,2.55,1.51,0,431.0
Angola,AGO,2021-06-24,1432699.0,909119.0,523580.0,0,0,13143.0,4.22,2.68,1.54,0,387.0
Angola,AGO,2021-06-28,1488292.0,943301.0,544991.0,0,0,13570.0,4.39,2.78,1.61,0,400.0
Angola,AGO,2021-07-05,1513460.0,951772.0,561688.0,0,0,3595.0,4.46,2.8,1.66,0,106.0
Angola,AGO,2021-07-12,1558201.0,958373.0,599828.0,0,0,6392.0,4.59,2.82,1.77,0,188.0
Angola,AGO,2021-07-19,1592537.0,958373.0,634164.0,0,0,4905.0,4.69,2.82,1.87,0,145.0
Angola,AGO,2021-08-03,1680059.0,969946.0,710113.0,0,0,5835.0,4.95,2.86,2.09,0,172.0
Angola,AGO,2021-08-09,1695588.0,972978.0,722610.0,0,0,3052.0,5.0,2.87,2.13,0,90.0
Angola,AGO,2021-08-16,1727488.0,1000191.0,727297.0,0,0,4557.0,5.09,2.95,2.14,0,134.0
Angola,AGO,2021-08-20,1754073.0,1025762.0,728311.0,0,0,5751.0,5.17,3.02,2.15,0,169.0
Angola,AGO,2021-08-25,1841568.0,1110558.0,731010.0,0,0,14398.0,5.43,3.27,2.15,0,424.0
Angola,AGO,2021-09-01,2086325.0,1165755.0,920570.0,0,0,34965.0,6.15,3.44,2.71,0,1030.0
Anguilla,AIA,2021-04-22,6898.0,6115.0,783.0,0,0,106.0,45.61,40.43,5.18,0,7008.0
Anguilla,AIA,2021-05-17,13235.0,8811.0,4424.0,0,0,253.0,87.5,58.25,29.25,0,16727.0
Anguilla,AIA,2021-05-28,14443.0,9004.0,5439.0,0,0,110.0,95.49,59.53,35.96,0,7273.0
Anguilla,AIA,2021-06-04,14557.0,9044.0,5513.0,0,0,16.0,96.24,59.8,36.45,0,1058.0
Anguilla,AIA,2021-06-11,14937.0,9119.0,5818.0,0,0,54.0,98.76,60.29,38.47,0,3570.0
Anguilla,AIA,2021-06-18,15198.0,9183.0,6015.0,0,0,37.0,100.48,60.71,39.77,0,2446.0
Anguilla,AIA,2021-06-25,15789.0,9264.0,6525.0,0,0,84.0,104.39,61.25,43.14,0,5554.0
Anguilla,AIA,2021-07-02,16460.0,9300.0,7160.0,0,0,96.0,108.83,61.49,47.34,0,6347.0
Anguilla,AIA,2021-07-09,16951.0,9321.0,7630.0,0,0,70.0,112.07,61.63,50.45,0,4628.0
Anguilla,AIA,2021-07-16,17807.0,9362.0,8445.0,0,0,122.0,117.73,61.9,55.83,0,8066.0
Anguilla,AIA,2021-07-23,18001.0,9398.0,8603.0,0,0,28.0,119.01,62.14,56.88,0,1851.0
Anguilla,AIA,2021-07-30,18193.0,9428.0,8765.0,0,0,27.0,120.28,62.33,57.95,0,1785.0
Anguilla,AIA,2021-08-06,18457.0,9492.0,8965.0,0,0,38.0,122.03,62.76,59.27,0,2512.0
Anguilla,AIA,2021-08-20,18458.0,9493.0,8965.0,0,0,0.0,122.04,62.76,59.27,0,0.0
Anguilla,AIA,2021-09-03,18471.0,9493.0,8978.0,0,0,1.0,122.12,62.76,59.36,0,66.0
Antigua and Barbuda,ATG,2021-05-17,34441.0,31860.0,2581.0,0,0,460.0,34.88,32.27,2.61,0,4659.0
Antigua and Barbuda,ATG,2021-05-21,39519.0,32469.0,7050.0,0,0,952.0,40.03,32.89,7.14,0,9643.0
Antigua and Barbuda,ATG,2021-05-25,42009.0,32759.0,9250.0,0,0,900.0,42.55,33.18,9.37,0,9116.0
Antigua and Barbuda,ATG,2021-05-26,44230.0,32876.0,11354.0,0,2221.0,1036.0,44.8,33.3,11.5,0,10493.0
Antigua and Barbuda,ATG,2021-05-27,45939.0,33024.0,12915.0,0,1709.0,1098.0,46.53,33.45,13.08,0,11121.0
Antigua and Barbuda,ATG,2021-05-29,48347.0,33214.0,15133.0,0,0,1172.0,48.97,33.64,15.33,0,11871.0
Antigua and Barbuda,ATG,2021-05-31,50329.0,33463.0,16866.0,0,0,1278.0,50.98,33.89,17.08,0,12945.0
Antigua and Barbuda,ATG,2021-06-03,51811.0,33632.0,18179.0,0,0,839.0,52.48,34.07,18.41,0,8498.0
Antigua and Barbuda,ATG,2021-06-06,55578.0,34084.0,21494.0,0,0,891.0,56.29,34.52,21.77,0,9025.0
Antigua and Barbuda,ATG,2021-06-07,57264.0,34368.0,22896.0,0,1686.0,991.0,58.0,34.81,23.19,0,10038.0
Antigua and Barbuda,ATG,2021-06-09,58074.0,34644.0,23430.0,0,0,965.0,58.82,35.09,23.73,0,9774.0
Antigua and Barbuda,ATG,2021-06-12,58727.0,34883.0,23844.0,0,0,629.0,59.48,35.33,24.15,0,6371.0
Antigua and Barbuda,ATG,2021-06-15,59582.0,35257.0,24325.0,0,0,273.0,60.35,35.71,24.64,0,2765.0
Antigua and Barbuda,ATG,2021-06-17,62204.0,35611.0,26593.0,0,0,559.0,63.01,36.07,26.94,0,5662.0
Antigua and Barbuda,ATG,2021-06-20,62809.0,35768.0,27041.0,0,0,542.0,63.62,36.23,27.39,0,5490.0
Antigua and Barbuda,ATG,2021-06-29,63995.0,36432.0,27563.0,0,0,132.0,64.82,36.9,27.92,0,1337.0
Antigua and Barbuda,ATG,2021-07-01,64455.0,36583.0,27872.0,0,0,160.0,65.29,37.05,28.23,0,1621.0
Antigua and Barbuda,ATG,2021-07-04,64696.0,36692.0,28004.0,0,0,138.0,65.53,37.16,28.36,0,1398.0
Antigua and Barbuda,ATG,2021-07-06,64823.0,36749.0,28074.0,0,0,118.0,65.66,37.22,28.44,0,1195.0
Antigua and Barbuda,ATG,2021-07-08,65077.0,36826.0,28251.0,0,0,89.0,65.92,37.3,28.61,0,901.0
Antigua and Barbuda,ATG,2021-07-09,65337.0,36908.0,28429.0,0,260.0,115.0,66.18,37.38,28.8,0,1165.0
Antigua and Barbuda,ATG,2021-07-13,65656.0,37045.0,28611.0,0,0,119.0,66.5,37.52,28.98,0,1205.0
Antigua and Barbuda,ATG,2021-07-15,65757.0,37092.0,28665.0,0,0,97.0,66.6,37.57,29.03,0,982.0
Antigua and Barbuda,ATG,2021-07-18,66124.0,37316.0,28808.0,0,0,90.0,66.98,37.8,29.18,0,912.0
Antigua and Barbuda,ATG,2021-07-20,66408.0,37448.0,28960.0,0,0,107.0,67.26,37.93,29.33,0,1084.0
Antigua and Barbuda,ATG,2021-07-21,66522.0,37498.0,29024.0,0,114.0,116.0,67.38,37.98,29.4,0,1175.0
Antigua and Barbuda,ATG,2021-07-22,67847.0,37555.0,30292.0,0,1325.0,299.0,68.72,38.04,30.68,0,3029.0
Antigua and Barbuda,ATG,2021-07-25,68271.0,37841.0,30430.0,0,0,307.0,69.15,38.33,30.82,0,3110.0
Antigua and Barbuda,ATG,2021-07-28,68715.0,38067.0,30648.0,0,0,313.0,69.6,38.56,31.04,0,3170.0
Antigua and Barbuda,ATG,2021-07-29,68850.0,38146.0,30704.0,0,135.0,143.0,69.74,38.64,31.1,0,1448.0
Antigua and Barbuda,ATG,2021-08-02,69290.0,38362.0,30928.0,0,0,124.0,70.18,38.86,31.33,0,1256.0
Antigua and Barbuda,ATG,2021-08-04,69518.0,38462.0,31056.0,0,0,115.0,70.41,38.96,31.46,0,1165.0
Antigua and Barbuda,ATG,2021-08-07,69903.0,38605.0,31298.0,0,0,119.0,70.8,39.1,31.7,0,1205.0
Antigua and Barbuda,ATG,2021-08-10,70019.0,38605.0,31414.0,0,0,88.0,70.92,39.1,31.82,0,891.0
Antigua and Barbuda,ATG,2021-08-14,71065.0,39039.0,32026.0,0,0,166.0,71.98,39.54,32.44,0,1681.0
Antigua and Barbuda,ATG,2021-08-16,71434.0,39186.0,32248.0,0,0,208.0,72.35,39.69,32.66,0,2107.0
Antigua and Barbuda,ATG,2021-08-19,71600.0,39230.0,32370.0,0,0,151.0,72.52,39.74,32.79,0,1529.0
Antigua and Barbuda,ATG,2021-08-22,72282.0,39466.0,32816.0,0,0,148.0,73.21,39.97,33.24,0,1499.0
Antigua and Barbuda,ATG,2021-08-24,72902.0,39808.0,33094.0,0,0,202.0,73.84,40.32,33.52,0,2046.0
Antigua and Barbuda,ATG,2021-08-28,73700.0,40309.0,33391.0,0,0,235.0,74.65,40.83,33.82,0,2380.0
Antigua and Barbuda,ATG,2021-08-30,74637.0,40795.0,33842.0,0,0,292.0,75.6,41.32,34.28,0,2958.0
Antigua and Barbuda,ATG,2021-08-31,75069.0,41061.0,34008.0,0,432.0,310.0,76.04,41.59,34.45,0,3140.0
Antigua and Barbuda,ATG,2021-09-07,77997.0,42938.0,35059.0,0,0,418.0,79.0,43.49,35.51,0,4234.0
Argentina,ARG,2021-01-20,247933.0,243539.0,4394.0,0,0,11586.0,0.54,0.53,0.01,0,254.0
Argentina,ARG,2021-01-21,265724.0,249372.0,16352.0,0,17791.0,11704.0,0.58,0.55,0.04,0,257.0
Argentina,ARG,2021-01-22,279602.0,254456.0,25146.0,0,13878.0,11263.0,0.61,0.56,0.06,0,247.0
